244,2023-01-10,269.2
665,2023-03-30,469.27
252,2024-05-05,369.4
478,2023-01-13,374.79
664,2023-11-10,243.56
189,2024-05-08,24.04
363,2023-01-24,65.57
716,2023-09-21,358.92
990,2023-02-21,237.47
468,2023-01-10,57.96
276,2023-09-05,280.75
814,2023-01-29,327.45
859,2024-06-29,303.72
185,2023-04-17,109.13
542,2023-01-07,186.29
904,2023-04-23,390.76
638,2023-03-24,133.15
371,2023-11-08,130.51
431,2024-01-08,303.15
632,2023-05-26,198.32
399,2023-12-13,411.53
465,2023-07-10,214.47
242,2023-03-22,220.16
705,2023-04-30,377.87
513,2024-05-28,208.22
867,2023-05-25,213.4
411,2023-12-29,54.17
784,2024-02-16,414.76
557,2024-03-27,110.16
382,2023-01-26,182.36
470,2023-08-01,50.12
867,2024-07-11,426.18
766,2024-05-04,143.96
170,2023-02-17,364.99
704,2023-08-11,327.98
684,2023-10-23,191.01
310,2023-03-12,149.26
908,2024-02-05,191.25
435,2024-05-21,103.19
1,2023-08-12,149.13
74,2023-04-24,402.96
798,2024-03-02,49.28
179,2023-11-02,313.48
384,2023-04-15,93.6
233,2024-06-07,57.23
545,2024-02-11,368.82
909,2023-08-01,461.62
491,2023-09-26,14.58
398,2023-09-14,157.28
579,2024-07-05,194.36
925,2024-06-06,242.04
222,2023-01-23,189.32
799,2024-07-26,480.68
29,2023-01-04,139.87
499,2023-08-14,341.77
412,2023-08-22,364.74
784,2023-03-22,172.91
765,2023-07-05,476.09
678,2023-04-27,322.28
958,2024-05-09,29.77
613,2023-12-04,112.3
45,2023-03-07,454.01
387,2023-02-21,371.67
593,2023-05-29,48.0
463,2024-07-10,86.0
161,2024-06-09,141.1
532,2023-05-08,97.1
550,2023-03-31,57.99
792,2024-08-20,494.46
668,2024-02-15,27.66
343,2024-05-06,338.9
628,2024-06-22,364.82
672,2024-06-17,126.77
489,2024-08-13,447.3
630,2024-08-18,224.95
324,2023-02-28,81.45
110,2023-05-19,245.68
286,2023-04-24,273.6
810,2024-02-24,168.54
365,2024-03-03,258.88
567,2023-04-08,310.29
964,2023-04-15,445.8
444,2023-01-10,39.41
648,2023-08-05,400.59
417,2023-11-17,430.92
418,2023-04-07,100.86
173,2023-04-07,298.59
853,2024-01-11,176.85
763,2023-07-02,433.5
106,2024-02-29,209.86
624,2023-11-09,205.85
936,2024-05-14,280.72
91,2023-03-14,287.41
539,2023-08-05,426.62
909,2024-08-17,293.04
544,2024-02-06,489.04
715,2023-06-20,24.63
659,2023-08-01,411.83
79,2024-05-26,213.58
357,2024-05-20,95.07
118,2023-06-25,195.12
432,2023-07-19,460.54
79,2023-09-05,235.63
338,2024-06-23,134.61
773,2023-02-07,424.09
706,2023-11-14,301.42
249,2023-02-27,238.63
616,2023-06-17,179.27
381,2023-10-30,258.43
516,2023-12-07,113.23
926,2024-03-07,483.88
697,2023-08-29,299.25
777,2024-07-15,415.6
494,2023-06-06,425.46
619,2023-08-12,316.43
933,2023-05-29,161.76
109,2023-12-17,219.53
72,2023-10-06,416.98
331,2023-07-08,279.27
645,2023-03-10,369.79
853,2023-09-18,247.27
920,2024-03-07,90.57
839,2023-04-19,351.9
724,2023-07-06,94.75
125,2023-02-08,348.41
239,2024-02-09,286.15
367,2023-09-25,129.85
741,2023-08-01,386.51
326,2023-09-15,117.64
399,2023-11-18,109.6
618,2023-02-23,121.94
613,2024-04-26,200.57
794,2023-12-12,479.01
667,2023-02-17,293.98
372,2023-11-10,441.08
552,2024-08-16,232.94
937,2023-10-12,364.96
768,2024-07-29,306.03
720,2023-06-30,54.7
652,2024-05-10,388.42
337,2023-07-12,325.77
429,2023-04-06,200.83
69,2023-03-07,438.8
987,2023-08-09,311.23
957,2023-07-16,214.97
490,2023-01-30,346.51
491,2023-05-04,328.77
999,2023-10-28,6.59
313,2023-07-04,67.17
662,2023-06-25,86.2
97,2023-10-04,344.48
901,2024-06-21,396.16
831,2023-08-24,404.88
690,2024-02-26,456.27
752,2023-07-09,118.11
316,2023-11-17,450.99
913,2023-04-07,272.59
298,2023-11-14,134.96
780,2023-10-31,486.04
160,2023-10-05,335.03
162,2023-02-01,346.87
828,2023-09-08,418.56
8,2024-01-12,349.16
450,2023-11-12,206.27
121,2023-04-04,334.49
437,2024-06-11,329.03
427,2023-12-11,494.86
628,2023-01-09,401.55
106,2023-10-19,155.16
198,2023-12-26,310.88
919,2023-03-08,97.07
328,2023-02-09,156.21
308,2023-05-18,419.55
701,2023-04-06,317.09
521,2023-02-27,454.74
395,2023-07-03,430.18
28,2023-03-14,321.86
393,2023-11-22,160.44
186,2023-10-01,374.93
37,2023-06-29,317.45
248,2023-06-28,240.66
444,2024-01-26,291.96
615,2024-03-09,87.46
584,2023-06-21,174.14
551,2023-08-26,192.48
257,2024-08-05,47.34
641,2023-03-08,411.54
624,2023-07-16,338.73
803,2023-08-25,397.2
288,2023-05-10,327.2
302,2023-06-02,2.1
690,2024-03-10,89.66
277,2023-07-12,205.65
826,2023-07-26,150.65
552,2024-06-13,302.65
264,2023-09-01,105.13
105,2024-01-15,469.6
391,2024-06-23,218.65
750,2023-09-18,19.6
795,2024-03-21,404.38
180,2023-10-22,142.86
181,2024-07-29,192.48
568,2023-05-17,165.55
461,2023-01-22,135.23
841,2023-12-15,416.6
883,2024-08-14,174.35
649,2024-07-26,451.81
827,2024-06-19,311.11
624,2024-01-18,136.72
864,2024-05-06,316.15
255,2023-01-09,285.09
291,2024-03-08,164.05
616,2023-11-27,48.97
415,2024-04-26,164.74
469,2023-09-22,63.18
536,2024-07-16,101.5
781,2023-02-08,296.37
281,2023-12-15,69.05
973,2024-06-04,228.21
292,2023-10-09,370.05
683,2024-02-16,189.27
441,2024-03-20,225.54
626,2024-07-05,290.12
718,2024-02-23,54.14
894,2023-01-23,431.78
599,2024-03-19,26.69
930,2024-03-26,41.94
987,2023-01-27,379.6
267,2024-06-20,398.26
106,2024-04-03,169.02
850,2024-05-06,179.89
746,2024-03-18,163.57
79,2023-12-13,271.87
433,2024-06-01,471.9
394,2023-04-09,246.21
268,2023-10-27,281.92
210,2023-07-05,142.76
993,2023-08-01,482.81
590,2024-03-21,259.04
905,2023-01-20,488.23
332,2023-10-12,379.97
662,2023-01-18,168.23
419,2024-02-23,428.58
810,2024-08-13,474.25
352,2024-05-11,156.12
845,2023-05-19,356.25
923,2023-09-28,89.8
446,2024-07-28,36.98
602,2024-07-03,84.74
821,2023-12-06,223.41
982,2023-11-04,17.61
339,2023-05-14,28.79
552,2023-09-04,162.54
439,2024-05-17,372.54
896,2024-01-21,415.63
809,2024-06-10,36.6
779,2024-02-26,378.18
663,2024-06-13,144.47
777,2023-09-08,374.58
890,2024-07-26,26.83
201,2024-01-30,162.22
227,2023-12-26,10.45
23,2023-03-28,385.12
450,2023-05-25,275.09
616,2024-01-22,167.4
2,2023-08-02,379.79
881,2024-05-30,185.07
471,2024-05-16,175.79
778,2024-01-21,237.95
397,2023-08-10,164.45
53,2023-05-31,472.73
221,2024-03-08,127.61
217,2023-10-16,314.81
413,2023-09-22,254.83
766,2024-01-22,369.64
239,2023-09-08,53.37
691,2023-03-15,481.54
228,2023-07-20,186.02
91,2024-03-07,238.91
460,2023-02-18,441.51
908,2023-05-08,223.8
888,2023-10-14,179.31
908,2024-04-17,214.58
912,2024-02-28,68.82
966,2023-09-08,196.81
321,2024-07-05,348.61
629,2024-06-05,450.96
937,2024-07-21,443.35
834,2024-05-15,248.45
990,2024-05-22,386.92
628,2024-01-19,137.03
666,2023-10-21,120.47
860,2023-10-20,251.72
142,2023-12-09,294.13
457,2023-07-14,375.2
900,2023-09-17,413.09
986,2023-01-29,376.87
488,2023-09-03,195.26
571,2024-03-05,238.18
272,2023-01-26,436.19
982,2023-01-24,433.42
479,2024-03-07,177.99
612,2023-11-12,223.13
306,2023-07-24,45.05
773,2023-11-21,236.12
668,2023-08-01,388.7
637,2023-03-02,294.59
659,2023-02-03,359.1
872,2024-08-07,139.6
816,2023-02-04,205.11
366,2024-02-12,363.26
248,2023-06-03,372.69
352,2023-09-27,122.84
671,2023-12-08,328.96
252,2024-01-10,171.64
936,2023-07-04,100.94
965,2023-05-14,206.4
647,2023-02-02,342.09
883,2023-01-14,479.03
478,2023-09-24,15.42
72,2023-03-22,30.91
835,2023-09-09,154.52
845,2024-01-06,211.29
615,2023-03-22,345.03
582,2024-05-28,296.19
854,2024-02-13,157.86
89,2023-03-24,274.26
767,2023-08-09,480.87
412,2023-10-11,213.77
748,2023-11-16,153.9
523,2023-04-06,321.78
524,2024-02-23,243.94
288,2023-01-01,360.55
422,2024-08-20,200.55
561,2024-01-28,442.83
759,2023-01-17,187.06
378,2023-05-17,202.65
18,2024-01-19,263.85
283,2023-03-11,359.45
709,2023-08-27,116.55
589,2023-07-04,352.48
433,2024-05-23,454.23
324,2023-01-18,139.84
697,2024-05-07,121.74
433,2024-07-01,88.19
69,2023-06-09,127.44
69,2023-12-30,108.92
545,2023-04-01,194.89
316,2023-02-03,242.79
889,2024-04-06,122.57
605,2024-07-19,419.17
465,2023-09-17,366.88
348,2024-05-27,84.66
307,2024-04-11,432.51
3,2023-05-12,94.8
289,2023-09-26,52.45
939,2023-06-20,361.28
493,2024-05-31,322.92
85,2024-01-01,269.1
424,2024-02-21,155.74
491,2024-05-23,151.92
93,2023-07-28,484.72
79,2024-01-11,253.24
9,2023-07-12,71.54
383,2024-06-10,98.6
791,2024-03-04,159.82
358,2023-03-22,105.81
795,2024-06-23,269.44
711,2023-06-21,60.34
617,2024-07-17,164.61
829,2023-03-01,289.09
723,2023-11-07,443.21
939,2023-03-19,86.23
385,2024-07-21,165.82
860,2024-06-15,443.66
386,2023-04-24,230.9
221,2023-07-02,269.48
602,2023-04-10,110.95
781,2024-06-29,477.34
561,2023-04-04,445.87
750,2023-02-12,28.69
984,2023-07-20,266.9
887,2023-09-22,193.2
131,2023-09-23,352.09
320,2023-06-27,457.45
706,2023-04-16,304.52
589,2024-01-14,232.19
782,2023-09-05,423.65
178,2023-04-15,32.59
159,2023-11-18,236.62
303,2023-07-17,46.25
303,2023-03-31,362.14
202,2023-04-01,125.48
904,2023-12-07,320.92
201,2024-01-07,424.64
329,2023-03-06,112.51
61,2023-07-14,404.43
11,2023-10-31,225.44
91,2024-06-29,336.19
916,2023-04-13,24.68
370,2024-02-22,307.34
680,2023-11-07,384.26
468,2023-11-24,203.98
244,2024-03-18,374.91
334,2023-11-09,493.99
123,2023-11-07,391.76
612,2023-07-08,295.92
417,2023-05-25,469.44
350,2023-10-01,77.2
315,2024-03-02,342.53
24,2023-04-16,210.26
940,2023-04-18,347.69
657,2024-01-27,190.89
18,2023-04-06,30.38
652,2024-06-23,67.07
138,2023-09-14,400.23
415,2023-05-07,268.24
845,2024-03-03,252.23
156,2023-05-09,343.82
365,2024-05-26,464.01
175,2024-02-16,325.54
856,2024-01-26,309.52
978,2024-01-26,73.86
199,2024-06-25,316.08
587,2024-05-23,400.02
764,2023-03-30,2.94
583,2023-12-20,115.97
505,2023-12-27,65.62
565,2023-05-16,314.02
721,2023-02-20,101.42
32,2023-05-30,24.27
935,2024-04-19,422.8
348,2024-07-26,308.23
261,2023-05-12,402.73
475,2024-07-23,469.7
625,2023-05-29,175.47
343,2023-10-30,93.95
340,2023-02-15,338.77
906,2024-06-08,462.83
724,2023-01-24,464.94
410,2024-06-12,8.95
45,2024-01-25,144.73
178,2023-01-30,395.86
269,2023-07-06,7.38
868,2024-01-03,150.92
270,2024-05-03,226.13
710,2024-02-13,489.89
43,2023-12-16,359.29
264,2023-01-24,435.44
996,2024-05-29,364.61
339,2024-06-01,218.39
210,2023-09-23,18.6
338,2024-02-03,313.88
442,2023-12-29,402.82
528,2023-08-14,279.87
521,2024-06-27,463.45
746,2024-03-29,440.16
436,2023-12-22,348.93
76,2023-09-01,103.8
427,2023-02-23,323.93
864,2023-05-22,296.2
101,2023-04-01,399.88
570,2023-07-18,191.71
494,2023-10-14,415.52
682,2023-10-11,376.86
772,2023-03-23,289.13
220,2023-01-16,254.96
338,2023-08-01,61.51
878,2023-09-20,497.39
748,2023-11-27,123.7
974,2023-06-22,359.41
316,2023-10-24,37.64
266,2023-05-05,230.34
749,2024-07-30,24.84
239,2024-01-06,154.51
575,2023-05-12,120.44
904,2024-01-03,47.39
486,2024-02-23,108.31
840,2023-02-27,282.64
130,2023-08-15,329.1
506,2024-02-08,4.91
262,2024-07-23,432.4
414,2024-06-13,407.53
767,2024-06-25,385.34
390,2023-12-06,344.69
608,2023-06-02,445.57
793,2024-01-12,332.1
680,2024-07-01,93.6
539,2023-06-12,453.21
923,2024-07-03,1.8
540,2023-04-24,109.95
383,2023-09-09,105.62
920,2024-03-23,255.47
438,2023-12-18,268.05
698,2023-11-02,471.12
497,2024-03-08,453.42
515,2024-05-22,10.22
286,2024-02-13,162.65
225,2024-07-18,240.34
752,2023-10-03,141.08
851,2023-11-30,287.85
151,2023-12-09,40.6
652,2024-01-01,101.13
331,2024-05-04,448.71
615,2023-12-04,314.63
717,2024-05-30,311.7
551,2023-10-09,354.56
90,2023-10-11,483.52
723,2023-03-07,318.42
396,2024-06-23,342.27
439,2023-06-10,222.44
860,2023-05-04,374.35
809,2023-05-01,308.93
435,2024-05-19,129.33
275,2023-08-18,306.95
807,2023-12-31,159.83
798,2024-01-02,321.02
909,2023-11-15,56.68
452,2024-02-17,265.16
244,2024-03-13,467.75
936,2023-01-09,404.66
979,2024-08-02,104.07
838,2024-05-31,92.66
406,2023-04-23,392.36
88,2023-02-08,379.54
590,2023-12-02,238.22
177,2023-06-08,461.06
130,2023-05-29,262.64
811,2024-07-08,372.81
492,2023-06-21,191.4
50,2024-07-20,284.3
785,2024-06-16,127.77
978,2023-02-20,42.32
995,2024-06-02,17.76
813,2023-01-09,102.79
567,2023-11-04,3.5
892,2023-12-08,110.37
384,2023-09-05,397.49
409,2024-06-23,200.72
107,2024-05-12,464.34
268,2023-12-01,137.01
354,2023-01-17,123.28
914,2023-06-07,197.08
497,2024-03-23,428.04
649,2024-02-17,350.56
645,2023-02-19,167.05
405,2023-07-31,462.66
640,2023-11-03,287.12
614,2023-04-20,345.75
841,2024-06-27,490.75
456,2024-02-23,369.7
823,2023-06-07,251.15
175,2023-02-13,490.58
994,2024-01-01,161.17
571,2023-08-11,123.7
690,2023-01-21,249.07
896,2023-12-15,160.69
92,2023-05-23,457.18
187,2024-01-31,208.98
966,2023-08-11,304.06
490,2024-02-12,321.03
296,2023-10-01,374.45
457,2023-01-03,281.03
852,2023-01-23,240.77
85,2023-12-18,333.49
714,2024-07-30,285.19
622,2023-04-13,252.93
495,2024-04-12,187.95
157,2023-03-12,286.72
307,2023-10-11,48.89
619,2023-11-11,390.6
211,2023-12-14,336.42
940,2024-03-15,138.52
183,2024-07-08,260.49
530,2023-09-08,390.53
679,2023-12-11,285.61
451,2023-10-06,223.03
389,2023-12-25,390.29
920,2024-08-19,19.31
371,2023-01-20,163.75
665,2023-09-27,397.1
654,2023-08-04,417.84
785,2023-08-16,216.52
674,2024-04-27,246.82
881,2023-12-11,205.85
179,2024-07-31,475.42
850,2023-01-03,291.55
499,2023-02-25,203.05
306,2023-09-04,432.7
216,2023-12-21,180.61
478,2024-04-19,63.37
680,2023-02-22,24.82
973,2023-05-07,167.18
474,2023-09-16,227.97
785,2023-08-23,144.58
247,2023-09-27,331.94
711,2023-09-26,268.74
178,2023-05-17,176.85
480,2024-01-10,481.0
411,2023-12-11,128.03
351,2023-08-17,135.91
317,2024-05-14,48.52
337,2024-06-30,437.89
479,2024-01-19,107.78
156,2023-11-18,119.66
550,2023-05-29,183.99
358,2024-01-17,276.79
805,2024-08-19,484.02
498,2023-12-19,373.67
853,2023-11-05,244.41
101,2024-05-28,327.16
46,2024-02-17,78.54
792,2024-06-27,454.63
796,2023-05-01,97.51
245,2023-06-21,107.49
455,2023-11-06,1.94
477,2023-01-19,51.78
827,2024-02-15,296.86
649,2024-03-31,358.44
748,2023-09-18,489.56
738,2024-05-15,404.87
998,2023-09-09,146.13
358,2024-07-23,357.11
349,2024-08-08,497.35
730,2024-06-14,109.16
382,2023-10-18,357.23
473,2023-05-06,13.67
104,2024-02-02,10.63
357,2024-04-16,308.27
675,2023-02-01,423.35
449,2023-04-18,375.1
472,2024-01-28,286.82
589,2023-10-04,17.69
443,2024-07-10,350.66
967,2023-07-02,264.97
408,2023-04-11,452.03
113,2023-06-09,374.88
593,2024-01-09,405.4
681,2023-08-31,275.29
456,2024-03-10,201.5
362,2023-09-13,499.11
499,2024-03-14,499.93
901,2024-01-12,337.23
721,2023-12-31,264.07
47,2024-02-22,245.04
132,2024-04-10,67.29
220,2024-07-05,135.78
991,2023-03-29,107.6
840,2023-12-20,54.13
627,2023-07-18,4.64
195,2023-10-06,24.52
933,2024-04-24,428.78
505,2023-06-18,317.99
443,2023-08-21,203.19
322,2023-08-19,240.41
424,2024-08-04,221.37
974,2023-03-06,347.56
987,2024-06-16,12.15
681,2023-01-12,26.72
690,2024-04-12,360.74
793,2024-01-08,314.82
575,2024-01-09,407.07
845,2024-02-04,13.57
998,2023-06-28,425.05
972,2023-07-05,495.84
243,2024-03-01,448.57
830,2024-04-27,296.06
725,2023-09-28,389.42
145,2023-03-11,443.29
400,2024-06-19,215.15
107,2024-08-20,45.14
689,2023-05-10,65.08
816,2023-07-20,401.33
271,2023-03-19,313.68
331,2023-06-20,433.5
85,2024-01-22,461.71
809,2024-05-15,321.31
826,2024-08-04,489.25
830,2023-12-08,309.73
404,2023-11-10,488.4
463,2023-11-23,481.92
387,2023-10-07,457.44
186,2023-08-08,188.02
287,2023-11-21,143.92
113,2023-03-20,260.87
682,2024-06-29,425.15
88,2023-12-17,107.7
193,2024-04-05,256.09
704,2023-01-19,169.73
212,2023-03-01,276.76
103,2024-07-06,345.32
456,2023-08-10,418.91
526,2024-03-15,151.15
550,2023-04-13,389.52
883,2023-10-14,248.83
267,2023-03-24,191.62
170,2023-05-18,14.92
268,2023-03-18,331.28
204,2023-09-07,122.22
999,2023-10-01,30.77
114,2023-04-10,93.11
555,2023-06-23,104.32
12,2024-02-03,98.6
494,2024-06-04,439.35
943,2024-02-09,146.25
48,2024-05-09,366.42
432,2023-01-11,331.04
446,2024-05-09,55.1
243,2024-07-10,387.96
148,2024-01-22,370.49
3,2024-01-18,242.11
706,2024-05-09,419.33
190,2024-03-02,479.27
151,2024-05-25,21.86
537,2024-07-12,422.93
575,2024-02-09,25.61
106,2023-11-03,251.0
228,2024-08-11,23.31
397,2023-06-15,422.63
815,2023-12-03,200.9
479,2024-03-15,149.96
411,2023-03-27,19.47
624,2023-08-25,341.18
804,2024-02-01,455.95
34,2024-08-05,482.66
661,2024-05-13,8.72
134,2023-11-02,168.81
723,2023-04-28,480.7
700,2024-04-06,27.49
71,2024-07-19,368.96
573,2024-01-18,287.36
407,2023-07-12,496.74
594,2023-05-26,196.24
474,2023-01-12,139.36
984,2023-05-01,166.72
69,2023-09-10,299.58
747,2024-02-12,70.14
976,2023-12-16,86.76
144,2023-01-04,87.94
586,2024-03-09,367.75
564,2023-01-26,354.21
376,2024-04-11,396.54
11,2024-06-10,71.64
204,2023-08-26,386.58
559,2024-01-12,116.16
848,2024-05-30,149.72
5,2023-03-26,204.72
246,2024-04-04,442.81
872,2023-12-01,43.15
347,2023-11-15,459.22
588,2024-01-22,109.62
126,2023-12-20,13.97
753,2023-06-16,41.66
930,2023-02-18,404.1
155,2023-04-01,455.53
194,2023-09-08,44.3
377,2023-12-05,257.1
724,2024-08-19,241.61
13,2024-08-15,465.93
828,2023-12-14,379.43
103,2024-04-09,246.9
84,2024-05-19,428.65
197,2023-01-28,17.3
513,2024-02-25,226.5
915,2023-02-28,286.99
932,2023-09-17,466.5
5,2024-01-27,165.65
260,2024-02-06,270.89
780,2023-08-26,317.66
605,2024-07-22,161.06
459,2023-09-02,193.21
119,2023-09-23,378.27
783,2024-04-09,416.53
476,2024-04-13,432.97
879,2024-03-22,31.26
287,2024-02-02,113.0
965,2023-11-29,477.13
693,2024-04-10,317.88
863,2023-08-27,40.93
779,2024-04-28,118.93
232,2023-08-22,89.35
811,2024-08-17,210.68
342,2024-04-07,456.29
918,2024-05-26,490.03
120,2023-12-15,389.96
556,2023-11-06,141.17
880,2024-06-30,22.55
718,2023-11-07,436.75
743,2024-03-25,401.19
555,2023-04-30,47.27
397,2023-12-19,10.75
866,2023-12-16,145.47
53,2024-05-10,228.05
913,2024-08-20,469.71
736,2024-08-16,445.0
424,2024-05-03,416.15
111,2023-04-18,26.56
485,2024-08-12,196.71
371,2024-04-05,145.68
429,2023-12-26,171.37
525,2023-06-03,283.07
156,2024-04-11,84.04
216,2024-08-13,148.73
275,2023-12-12,471.69
777,2023-01-26,102.41
624,2023-01-11,254.23
542,2024-01-25,429.28
12,2024-03-02,421.58
741,2024-01-24,295.48
945,2023-07-06,432.89
70,2024-02-22,110.02
954,2023-05-16,205.47
488,2024-07-15,17.85
905,2024-03-29,220.91
450,2024-04-12,298.48
42,2024-04-24,378.68
584,2023-07-30,282.94
148,2024-02-21,188.75
480,2024-05-23,295.04
72,2024-03-30,335.37
57,2023-03-29,473.23
367,2023-09-02,62.48
612,2024-07-21,210.3
677,2023-07-11,396.69
553,2024-02-21,483.45
295,2023-06-21,101.66
198,2023-08-26,342.52
54,2023-09-05,394.11
632,2023-08-09,295.1
259,2023-08-24,140.68
807,2023-01-24,201.17
855,2023-01-29,424.23
580,2024-01-22,492.47
725,2023-09-22,114.06
409,2023-01-03,306.37
196,2023-05-14,171.17
902,2024-07-04,196.5
614,2023-05-24,153.45
518,2023-05-20,172.47
733,2024-05-08,417.49
805,2023-02-03,191.89
260,2023-09-29,266.0
345,2024-07-23,144.35
799,2024-05-05,473.59
110,2023-09-09,59.11
647,2024-08-15,376.97
803,2024-06-16,5.89
371,2023-06-20,175.68
927,2023-11-15,72.44
332,2023-01-07,124.54
421,2024-03-30,380.31
994,2023-11-06,66.87
820,2023-12-08,15.9
881,2024-07-24,485.49
564,2024-03-10,265.49
558,2024-04-02,199.05
740,2023-08-23,295.46
173,2023-05-14,62.05
637,2023-04-06,484.45
574,2023-11-30,201.24
945,2024-02-29,105.21
678,2024-08-13,66.73
580,2024-04-28,262.72
164,2024-05-10,459.92
509,2024-06-15,102.29
258,2023-03-20,400.92
582,2023-11-14,181.78
178,2024-02-23,288.56
486,2023-04-26,457.94
402,2024-08-14,155.55
438,2023-04-28,5.16
779,2023-07-19,92.19
519,2024-07-24,4.31
20,2023-01-05,162.77
184,2023-02-12,264.01
347,2023-11-16,342.7
962,2023-06-03,11.58
749,2023-06-13,351.95
85,2023-01-04,361.86
370,2024-05-15,149.48
69,2023-10-06,199.78
511,2024-06-26,310.14
57,2023-03-11,434.35
416,2023-10-03,208.11
328,2024-04-22,325.47
799,2023-01-19,49.74
416,2023-06-25,340.79
459,2024-08-07,127.18
846,2023-06-24,26.35
57,2024-02-12,241.16
300,2023-12-16,367.74
207,2023-07-13,7.69
520,2024-01-17,476.22
924,2023-05-26,119.72
222,2024-07-22,199.55
437,2023-01-11,25.44
886,2023-04-01,130.55
609,2024-04-01,77.61
411,2023-05-18,243.23
760,2023-10-02,332.17
513,2023-12-17,352.14
8,2024-04-16,48.73
740,2023-02-15,54.32
509,2024-03-18,305.04
686,2024-05-09,66.98
359,2023-05-13,37.73
48,2023-05-14,60.46
159,2024-07-29,275.3
130,2023-12-28,119.9
993,2023-06-02,282.99
852,2023-01-04,135.06
773,2023-07-22,238.83
518,2023-12-15,81.6
352,2023-04-16,268.23
937,2024-01-16,162.03
80,2023-05-08,215.25
822,2023-08-05,302.57
86,2024-03-30,141.93
997,2023-06-18,10.68
343,2024-04-22,415.41
310,2024-04-15,348.3
811,2023-04-24,481.62
307,2023-07-07,281.08
847,2024-04-23,119.87
163,2024-02-26,193.35
616,2023-12-21,40.78
244,2024-07-12,346.86
308,2023-07-02,326.91
746,2024-04-26,225.32
726,2024-03-20,394.91
176,2024-05-06,441.05
305,2023-09-22,96.44
203,2023-11-10,315.2
881,2023-12-17,152.85
532,2024-04-18,248.21
371,2024-01-21,238.8
926,2023-12-12,203.64
229,2023-11-11,447.27
855,2023-02-14,79.19
49,2024-08-08,381.69
277,2023-08-20,464.12
657,2023-01-20,149.12
483,2023-10-28,291.01
985,2024-03-04,26.23
739,2023-02-01,25.87
10,2023-10-21,301.1
716,2024-03-05,177.81
490,2023-08-22,208.18
901,2023-10-22,84.73
712,2024-01-27,389.82
129,2023-05-22,183.62
945,2023-06-07,17.49
801,2024-02-27,300.2
610,2023-02-24,380.48
946,2023-10-02,415.26
935,2023-03-02,51.03
152,2023-12-07,233.91
967,2023-04-22,355.66
189,2024-04-16,409.98
319,2024-02-10,455.81
504,2023-09-22,480.04
432,2023-12-03,286.22
900,2023-01-14,6.75
535,2023-03-09,133.68
223,2023-08-17,489.47
755,2024-06-24,137.18
168,2023-11-10,79.8
653,2024-07-05,121.94
632,2023-11-27,209.21
934,2024-03-01,347.08
817,2024-05-03,467.19
256,2023-12-28,431.66
809,2023-01-21,85.24
788,2024-03-17,456.48
477,2023-11-05,364.57
413,2023-08-30,162.9
737,2023-02-13,102.19
17,2024-07-30,287.75
443,2023-02-26,151.01
417,2024-04-09,34.71
309,2023-11-16,73.68
501,2024-05-30,125.46
326,2023-11-29,130.64
732,2023-02-23,460.62
657,2023-06-30,125.04
635,2024-02-15,246.86
742,2023-05-28,352.96
753,2023-03-04,217.0
831,2024-01-08,431.68
231,2024-08-07,311.36
979,2023-11-10,116.37
410,2024-08-11,294.15
328,2023-10-11,426.98
811,2023-07-07,495.68
179,2023-12-22,257.18
711,2024-07-25,111.99
203,2024-04-12,124.81
101,2024-06-07,446.08
21,2023-09-10,467.19
284,2023-08-27,170.85
52,2023-08-02,91.21
434,2023-08-24,155.8
777,2023-10-28,238.35
23,2023-09-17,317.14
384,2024-07-05,96.25
162,2024-04-14,28.43
356,2023-08-24,23.37
410,2023-03-16,25.05
842,2023-09-12,66.9
839,2023-04-09,15.14
375,2023-04-02,473.66
548,2023-11-29,429.74
824,2023-02-25,294.29
650,2023-10-01,498.84
280,2023-02-23,76.79
970,2023-11-03,171.1
73,2023-11-09,40.27
381,2023-06-10,406.69
135,2023-03-31,161.05
821,2024-06-06,406.52
790,2024-05-12,258.92
865,2023-04-04,125.48
926,2023-12-20,11.64
747,2023-08-17,344.6
954,2023-09-18,381.28
632,2023-03-12,356.76
113,2024-04-26,167.26
879,2024-05-24,378.47
509,2024-01-02,474.75
443,2024-02-06,398.97
982,2023-06-27,257.95
285,2023-05-15,205.38
861,2023-01-18,392.13
763,2023-05-04,205.85
688,2023-03-18,335.14
673,2024-07-03,182.98
135,2023-11-20,5.62
470,2023-01-01,218.47
321,2023-03-16,21.73
57,2023-06-07,157.88
676,2024-07-29,193.32
684,2024-01-03,326.41
472,2024-04-01,438.75
195,2023-11-10,343.23
25,2024-03-08,456.54
44,2024-06-01,372.84
112,2023-02-08,23.02
784,2023-10-19,377.4
870,2023-04-09,25.98
615,2023-08-10,75.25
538,2024-06-09,250.92
551,2023-04-11,297.35
288,2023-02-09,399.83
673,2024-02-05,58.18
569,2023-09-06,261.98
991,2024-02-22,254.62
752,2024-07-02,176.8
837,2024-06-24,342.84
954,2024-03-06,298.35
643,2023-12-25,18.56
343,2024-01-26,496.64
550,2024-07-24,379.57
491,2024-01-25,88.87
13,2023-02-05,240.1
732,2023-06-09,244.65
742,2023-01-02,319.52
115,2024-07-21,336.94
459,2023-10-25,78.01
470,2023-07-17,106.18
290,2024-03-06,9.85
229,2024-06-12,363.85
983,2023-01-30,267.2
788,2023-02-20,200.77
976,2024-03-30,442.27
381,2024-08-06,52.52
355,2023-09-19,488.49
